date,avg_module_temp,avg_amb_temp,avg_wind_speed,avg_irradiance,total_ac_power_w,readings_count,daily_solar_kwh,synth_humidity,synth_cloud_cover,load_kwh,avg_amb_temp_lag1,avg_amb_temp_lag2,avg_amb_temp_lag3,avg_amb_temp_roll7,synth_humidity_lag1,synth_humidity_lag2,synth_humidity_lag3,synth_humidity_roll7,synth_cloud_cover_lag1,synth_cloud_cover_lag2,synth_cloud_cover_lag3,synth_cloud_cover_roll7,avg_wind_speed_lag1,avg_wind_speed_lag2,avg_wind_speed_lag3,avg_wind_speed_roll7,avg_irradiance_lag1,avg_irradiance_lag2,avg_irradiance_lag3,avg_irradiance_roll7,daily_solar_kwh_lag1,daily_solar_kwh_lag2,daily_solar_kwh_lag3,daily_solar_kwh_roll7,predicted_solar_kwh,grid_deficit_kwh,solar_sufficient
2024-12-08,41.19558784722222,25.310852361111113,31.482154043055555,518.9715216666667,21106073,144,1758.8394166666665,76.11854472936628,27.51396588141289,1273.9630924036048,24.448216527777777,23.306645486111112,23.368631041666667,23.474155148809526,61.37374497362969,71.37672701367265,60.532538611547146,67.16288660148123,20.936350876634187,8.75264383352699,31.57530025581195,26.22706896808313,32.38631990277778,32.15490580833333,26.99273233541667,31.11992117509921,594.2553002777778,561.1458125694445,506.20980444444444,524.3119654563492,2014.6351666666665,1908.1055,1733.63675,1790.1582857142855,1965.3716183333338,0.0,True
2024-12-09,36.90228958333333,24.629009097222223,37.90387921736111,385.1879275694444,15600810,144,1300.0675,57.27584841197028,43.3479804997805,1369.9151279057062,25.310852361111113,24.448216527777777,23.306645486111112,24.144929345238097,76.11854472936628,61.37374497362969,71.37672701367265,64.59111476489508,27.51396588141289,20.936350876634187,8.75264383352699,24.857819734275658,31.482154043055555,32.38631990277778,32.15490580833333,31.971900714484125,518.9715216666667,594.2553002777778,561.1458125694445,517.5645858333334,1758.8394166666665,2014.6351666666665,1908.1055,1763.4616785714284,1870.5441279166664,0.0,True
2024-12-10,40.74444229166667,25.620781736111113,26.69520094097222,531.8071816666666,21432937,144,1786.0780833333333,75.67189097339464,14.17357879724584,1249.2278250340264,24.629009097222223,25.310852361111113,24.448216527777777,24.44305152777778,57.27584841197028,76.11854472936628,61.37374497362969,66.15691085850581,43.3479804997805,27.51396588141289,20.936350876634187,23.066885856361925,37.90387921736111,31.482154043055555,32.38631990277778,30.99028245704365,385.1879275694444,518.9715216666667,594.2553002777778,521.4009179563492,1300.0675,1758.8394166666665,2014.6351666666665,1773.8293928571427,1642.372202253555,0.0,True
2024-12-11,35.307393958333336,23.425451458333335,31.74166802083333,546.387773125,22271334,144,1855.9445,69.34236160684642,29.03667232397181,1406.635091233674,25.620781736111113,24.629009097222223,25.310852361111113,24.30136967261905,75.67189097339464,57.27584841197028,76.11854472936628,67.38452233148959,14.17357879724584,43.3479804997805,27.51396588141289,25.048070352626308,26.69520094097222,37.90387921736111,31.482154043055555,31.33669432410714,531.8071816666666,385.1879275694444,518.9715216666667,520.5664744742064,1786.0780833333333,1300.0675,1758.8394166666665,1765.3295595238092,1911.1548247222222,0.0,True
2024-12-12,31.74588375,22.676457291666665,38.02123917777778,406.8074325694445,16765883,144,1397.1569166666666,68.1782057948147,39.84420720023061,1418.0426209949653,23.425451458333335,25.620781736111113,24.629009097222223,24.202487708333333,69.34236160684642,75.67189097339464,57.27584841197028,68.47676050052782,29.03667232397181,14.17357879724584,43.3479804997805,26.22934277325755,31.74166802083333,26.69520094097222,37.90387921736111,32.9121953015873,546.387773125,531.8071816666666,385.1879275694444,506.3661356349207,1855.9445,1786.0780833333333,1300.0675,1717.2610119047617,1738.0554684012104,0.0,True
2024-12-13,30.75675173611111,22.273549097222222,33.900425587499996,315.96708125000004,13491189,144,1124.26575,66.13863001734414,47.227685556852414,1435.44535466484,22.676457291666665,23.425451458333335,25.620781736111113,24.054902509920634,68.1782057948147,69.34236160684642,75.67189097339464,67.72846092962372,39.84420720023061,29.03667232397181,14.17357879724584,31.72577730516118,38.02123917777778,31.74166802083333,26.69520094097222,33.16155527003968,406.8074325694445,546.387773125,531.8071816666666,471.34060258928577,1397.1569166666666,1855.9445,1786.0780833333333,1605.2839047619048,1627.1718871672463,0.0,True
2024-12-14,31.387932777777777,22.48533340277778,40.11553020138889,248.7129820138889,10380293,144,865.0244166666666,70.75301387037148,42.8494447995287,997.2390941034574,22.273549097222222,22.676457291666665,23.425451458333335,23.774490634920635,66.13863001734414,68.1782057948147,69.34236160684642,69.06835648630113,47.227685556852414,39.84420720023061,29.03667232397181,34.85621929414611,33.900425587499996,38.02123917777778,31.74166802083333,34.26572816984127,315.96708125000004,406.8074325694445,546.387773125,421.97741426587305,1124.26575,1397.1569166666666,1855.9445,1441.0537976190476,1618.4887301575716,0.0,True
2024-12-15,35.799841111111114,23.069032430555556,37.73527683333334,419.4212749305555,17453621,144,1454.4684166666666,68.27731027259799,42.15258855441845,1237.7679112822118,22.48533340277778,22.273549097222222,22.676457291666665,23.454230644841267,70.75301387037148,66.13863001734414,68.1782057948147,67.94818013533424,42.8494447995287,47.227685556852414,39.84420720023061,36.94745110457547,40.11553020138889,33.900425587499996,38.02123917777778,35.15903142559524,248.7129820138889,315.96708125000004,406.8074325694445,407.7559504464286,865.0244166666666,1124.26575,1397.1569166666666,1397.5722261904762,1643.1318193165725,0.0,True
2024-12-16,33.802515694444445,22.76426958333333,33.94009665694445,379.58341881944443,15827819,144,1318.9849166666665,74.13437461841595,62.02432887601681,1414.9116635604075,23.069032430555556,22.48533340277778,22.273549097222222,23.187839285714286,68.27731027259799,70.75301387037148,66.13863001734414,70.35654102196932,42.15258855441845,42.8494447995287,47.227685556852414,39.61550087260923,37.73527683333334,40.11553020138889,33.900425587499996,34.59277677410714,419.4212749305555,248.7129820138889,315.96708125000004,406.95530633928564,1454.4684166666666,865.0244166666666,1124.26575,1400.2747142857145,1590.16779116285,0.0,True
2024-12-17,34.88907861111111,22.877910208333333,36.998060236111115,438.2311355555555,18046795,144,1503.8995833333333,69.13218313914354,53.07836007298786,1178.2147359327794,22.76426958333333,23.069032430555556,22.48533340277778,22.79600049603175,74.13437461841595,68.27731027259799,70.75301387037148,69.42229704564774,62.02432887601681,42.15258855441845,42.8494447995287,45.173326769143806,33.94009665694445,37.73527683333334,40.11553020138889,36.06461381626984,379.58341881944443,419.4212749305555,248.7129820138889,393.5872997519841,1318.9849166666665,1454.4684166666666,865.0244166666666,1359.9635,1432.3931830436513,0.0,True
2024-12-18,44.067670972222224,25.171384513888892,24.048821580555554,591.623106875,24131051,144,2010.9209166666665,68.16581655036495,15.055895009746326,1440.3925179840035,22.877910208333333,22.76426958333333,23.069032430555556,23.04541950396825,69.13218313914354,74.13437461841595,68.27731027259799,69.2542191804361,53.07836007298786,62.02432887601681,42.15258855441845,43.1760728671116,36.998060236111115,33.94009665694445,37.73527683333334,34.965635753373014,438.2311355555555,379.58341881944443,419.4212749305555,400.0494902876984,1503.8995833333333,1318.9849166666665,1454.4684166666666,1382.1029880952378,1660.852590228783,0.0,True
2024-12-19,36.13449451388889,24.07113715277778,34.85748570833333,386.40051020833334,15700261,144,1308.3550833333334,66.14637036254183,42.09197062044541,1240.5490681223655,25.171384513888892,22.877910208333333,22.76426958333333,23.244659484126988,68.16581655036495,69.13218313914354,74.13437461841595,68.9639569758257,15.055895009746326,53.07836007298786,62.02432887601681,43.49718192714228,24.048821580555554,36.998060236111115,33.94009665694445,34.51367097202381,591.623106875,438.2311355555555,379.58341881944443,397.1342156646825,2010.9209166666665,1503.8995833333333,1318.9849166666665,1369.4170119047617,1631.5892601388887,0.0,True
2024-12-20,35.02992923611111,23.156846319444444,38.93862863402777,413.40270472222227,16327506,144,1360.6255,68.13684872167244,46.94983629998036,1171.5086316675229,24.07113715277778,25.171384513888892,22.877910208333333,23.370844801587303,66.14637036254183,68.16581655036495,69.13218313914354,69.24941679072974,42.09197062044541,15.055895009746326,53.07836007298786,43.45748917616056,34.85748570833333,24.048821580555554,36.998060236111115,35.233414264384926,386.40051020833334,591.623106875,438.2311355555555,411.0535904464286,1308.3550833333334,2010.9209166666665,1503.8995833333333,1403.1826904761904,1489.0448998214297,0.0,True
2024-12-21,32.59840131944444,21.90163527777778,31.98134639513889,330.14840590277777,13407689,144,1117.3074166666665,70.5881912055714,46.65146299040508,1122.0851812740596,23.156846319444444,24.07113715277778,25.171384513888892,23.287459355158735,68.13684872167244,66.14637036254183,68.16581655036495,69.2258706957583,46.94983629998036,42.09197062044541,15.055895009746326,44.00063463200005,38.93862863402777,34.85748570833333,24.048821580555554,34.07138800634921,413.40270472222227,386.40051020833334,591.623106875,422.68722243055555,1360.6255,1308.3550833333334,2010.9209166666665,1439.223119047619,1489.8698334861112,0.0,True
2024-12-22,36.429962986111114,23.435783402777776,34.16985689930556,491.2890958333333,20142569,144,1678.5474166666665,59.73126633532798,34.912608474054046,1209.299939392562,21.90163527777778,23.156846319444444,24.07113715277778,23.339852351190476,70.5881912055714,68.13684872167244,66.14637036254183,68.00500727614829,46.65146299040508,46.94983629998036,42.09197062044541,42.96635176337656,31.98134639513889,38.93862863402777,34.85748570833333,33.56204230148809,330.14840590277777,413.40270472222227,386.40051020833334,432.95405398809527,1117.3074166666665,1360.6255,1308.3550833333334,1471.2344047619047,1570.801706363095,0.0,True
2024-12-23,26.597950347222223,21.085488333333334,36.688957147222226,235.09358979166666,9664078,144,805.3398333333332,62.71632872280477,73.82745055116312,1513.3295232304074,23.435783402777776,21.90163527777778,23.156846319444444,23.100026458333332,59.73126633532798,70.5881912055714,68.13684872167244,66.37385786248956,34.912608474054046,46.65146299040508,46.94983629998036,44.652512002683174,34.16985689930556,31.98134639513889,38.93862863402777,33.95473665724206,491.2890958333333,330.14840590277777,413.40270472222227,412.3126498412699,1678.5474166666665,1117.3074166666665,1360.6255,1397.8565357142857,1644.7040123929776,0.0,True
2024-12-24,29.66913027777778,21.664022222222222,49.745637145833335,292.91318333333334,12234103,144,1019.5085833333333,72.88430935900246,69.57002614452041,1203.7744309784919,21.085488333333334,23.435783402777776,21.90163527777778,22.926613888888888,62.71632872280477,59.73126633532798,70.5881912055714,66.90987589389798,73.82745055116312,34.912608474054046,46.65146299040508,47.008464298616396,36.688957147222226,34.16985689930556,31.98134639513889,35.77581907291666,235.09358979166666,491.2890958333333,330.14840590277777,391.5529423809524,805.3398333333332,1678.5474166666665,1117.3074166666665,1328.6578214285714,1384.8002653075393,0.0,True
2024-12-25,40.89588305555556,24.33457576388889,29.769694813888886,513.8993783333333,20630031,144,1719.16925,68.68703930869526,28.590452051326565,1433.6764679153787,21.664022222222222,21.085488333333334,23.435783402777776,22.807069781746033,72.88430935900246,62.71632872280477,59.73126633532798,66.98433628794517,69.57002614452041,73.82745055116312,34.912608474054046,48.94197244741357,49.745637145833335,36.688957147222226,34.16985689930556,36.59308667767857,292.91318333333334,235.09358979166666,491.2890958333333,380.4495525892857,1019.5085833333333,805.3398333333332,1678.5474166666665,1286.9790119047618,1386.8763114583332,46.80015645704543,False
2024-12-26,39.808261875,23.921338888888886,35.25088914652778,450.5639977083333,18280781,144,1523.3984166666664,67.11941387379215,36.4643961152527,1453.630213993059,24.33457576388889,21.664022222222222,21.085488333333334,22.785670029761906,68.68703930869526,72.88430935900246,62.71632872280477,67.12334250383807,28.590452051326565,69.57002614452041,73.82745055116312,48.13803323238604,29.769694813888886,49.745637145833335,36.688957147222226,36.649287168849206,513.8993783333333,292.91318333333334,235.09358979166666,389.6157650892857,1719.16925,1019.5085833333333,805.3398333333332,1317.6994880952382,1610.0675093673347,0.0,True
2024-12-27,38.40293166666667,24.417224930555555,34.33845826388889,404.6336516666667,16491683,144,1374.3069166666664,67.88355720004918,37.380624546942045,1283.8304808590378,23.921338888888886,24.33457576388889,21.664022222222222,22.96572411706349,67.11941387379215,68.68703930869526,72.88430935900246,67.08715800074903,36.4643961152527,28.590452051326565,69.57002614452041,46.771002981952,35.25088914652778,29.769694813888886,49.745637145833335,35.99211997311508,450.5639977083333,513.8993783333333,292.91318333333334,388.3630432242063,1523.3984166666664,1719.16925,1019.5085833333333,1319.6539761904762,1508.7653400019835,0.0,True
2024-12-28,33.904182500000005,20.656756944444442,38.978299194444446,323.0355584722222,13249137,144,1104.09475,71.40953005458613,49.00078871122084,1264.9392285860642,24.417224930555555,23.921338888888886,24.33457576388889,22.787884355158727,67.88355720004918,67.11941387379215,68.68703930869526,67.20449212203685,37.380624546942045,36.4643961152527,28.590452051326565,47.10662094206854,34.33845826388889,35.25088914652778,29.769694813888886,36.99168465873016,404.6336516666667,450.5639977083333,513.8993783333333,387.3469221626984,1374.3069166666664,1523.3984166666664,1719.16925,1317.7664523809522,1385.5972415671306,0.0,True
2024-12-29,34.83400888888889,22.51116263888889,44.20989760347222,312.7285901388889,13250449,144,1104.2040833333333,66.04562027900874,55.22014859011166,1035.331208430323,20.656756944444442,24.417224930555555,23.921338888888886,22.655795674603176,71.40953005458613,67.88355720004918,67.11941387379215,68.10654268541983,49.00078871122084,37.380624546942045,36.4643961152527,50.00769810150533,38.978299194444446,34.33845826388889,35.25088914652778,38.42597618789682,323.0355584722222,404.6336516666667,450.5639977083333,361.8382784920635,1104.09475,1374.3069166666664,1523.3984166666664,1235.7174047619046,1325.208491279762,0.0,True
2024-12-30,32.42577979166666,22.32520451388889,37.13690866111111,267.65592375,10819744,144,901.6453333333333,64.945874116044,66.16376015531732,1194.0365253738996,22.51116263888889,20.656756944444442,24.417224930555555,22.832897986111114,66.04562027900874,71.40953005458613,67.88355720004918,68.42504917016828,55.22014859011166,49.00078871122084,37.380624546942045,48.912885187813075,44.20989760347222,38.978299194444446,34.33845826388889,38.489969261309525,312.7285901388889,323.0355584722222,404.6336516666667,366.4900404861111,1104.2040833333333,1104.09475,1374.3069166666664,1249.4753333333333,1385.9861366666673,0.0,True
2024-12-31,33.435033402777776,22.309707222222222,35.35502416111111,396.5300290277778,16024498,144,1335.3748333333333,69.82437266437731,52.82657699075195,1379.9134405054074,22.32520451388889,22.51116263888889,20.656756944444442,22.925138700396825,64.945874116044,66.04562027900874,71.40953005458613,67.9879153566504,66.16376015531732,55.22014859011166,49.00078871122084,46.52096388013187,37.13690866111111,44.20989760347222,38.978299194444446,36.434167406349204,267.65592375,312.7285901388889,323.0355584722222,381.2924470138889,901.6453333333333,1104.2040833333333,1104.09475,1294.5990833333333,1437.3907334464284,0.0,True
2025-01-01,34.871074375000006,21.880972361111112,40.16346705763888,457.57332159722216,18849886,144,1570.8238333333334,64.16764993136928,30.705293312261453,1451.9564838313368,22.309707222222222,22.32520451388889,22.51116263888889,22.57462392857143,69.82437266437731,64.945874116044,66.04562027900874,67.3422883027467,52.82657699075195,66.16376015531732,55.22014859011166,46.82308406026543,35.35502416111111,37.13690866111111,44.20989760347222,37.91899201259921,396.5300290277778,267.65592375,312.7285901388889,373.2458674801588,1335.3748333333333,901.6453333333333,1104.2040833333333,1273.406880952381,1508.6470409444444,0.0,True
2025-01-02,39.64623041666667,22.07726076388889,38.804738674999996,562.2844614583333,22883928,144,1906.994,71.00263339662791,34.685220185630165,1267.971592467813,21.880972361111112,22.309707222222222,22.32520451388889,22.31118419642857,64.16764993136928,69.82437266437731,64.945874116044,67.89703394886608,30.705293312261453,52.82657699075195,66.16376015531732,46.56891607031935,40.16346705763888,35.35502416111111,37.13690866111111,38.426684802380954,457.57332159722216,396.5300290277778,267.65592375,389.20593373015873,1570.8238333333334,1335.3748333333333,901.6453333333333,1328.20625,1565.534205902778,0.0,True
2025-01-03,32.51897423611111,22.619636597222225,39.566748956249995,274.7244059027778,11090860,144,924.2383333333332,60.177263680199694,60.084657916008,1307.8726320360297,22.07726076388889,21.880972361111112,22.309707222222222,22.05438586309524,71.00263339662791,64.16764993136928,69.82437266437731,66.79613487460186,34.685220185630165,30.705293312261453,52.82657699075195,49.812349408757335,38.804738674999996,40.16346705763888,35.35502416111111,39.17358347271825,562.2844614583333,457.57332159722216,396.5300290277778,370.64747004960316,1906.994,1570.8238333333334,1335.3748333333333,1263.910738095238,1444.4266442026142,0.0,True
2025-01-04,26.030311458333333,19.711472430555556,38.60638372152778,204.1874598611111,8194262,144,682.8551666666666,75.29004197135045,71.77428446206355,1134.9957545208924,22.619636597222225,22.07726076388889,21.880972361111112,21.91934521825397,60.177263680199694,71.00263339662791,64.16764993136928,67.35049371985392,60.084657916008,34.685220185630165,30.705293312261453,53.06570594459202,39.566748956249995,38.804738674999996,40.16346705763888,39.120452690873016,274.7244059027778,562.2844614583333,457.57332159722216,353.66917024801586,924.2383333333332,1906.994,1570.8238333333334,1203.7336547619047,1202.4719220000004,0.0,True
2025-01-05,37.07279333333334,22.955392569444445,32.95658821736111,488.40551284722216,19972277,144,1664.3564166666665,70.88529112734298,26.916775956511465,1244.2455322583075,19.711472430555556,22.619636597222225,22.07726076388889,21.982806636904765,75.29004197135045,60.177263680199694,71.00263339662791,68.04187526961594,71.77428446206355,60.084657916008,34.685220185630165,49.02236699693485,38.60638372152778,39.566748956249995,38.804738674999996,37.51283706428571,204.1874598611111,274.7244059027778,562.2844614583333,378.76587349206346,682.8551666666666,924.2383333333332,1906.994,1283.7554166666666,1151.0218356410253,93.22369661728226,False
2025-01-06,33.902064861111114,22.072094791666665,36.389773425,405.0920623611111,16288086,144,1357.3405,70.24410127573604,24.947578831077255,1481.0888807846982,22.955392569444445,19.711472430555556,22.619636597222225,21.946648105158733,70.88529112734298,75.29004197135045,60.177263680199694,68.79876486385767,26.916775956511465,71.77428446206355,60.084657916008,43.134341093471974,32.95658821736111,38.60638372152778,39.566748956249995,37.40610345912698,488.40551284722216,204.1874598611111,274.7244059027778,398.39960757936507,1664.3564166666665,682.8551666666666,924.2383333333332,1348.8547261904762,1607.4755357291663,0.0,True
2025-01-07,40.74761930555556,23.97815798611111,30.77634320625,562.0626515972222,22451661,144,1870.97175,72.92437592667201,29.846550849917495,1260.1519211995396,22.072094791666665,22.955392569444445,19.711472430555556,22.184998214285713,70.24410127573604,70.88529112734298,75.29004197135045,69.2416224727569,24.947578831077255,26.916775956511465,71.77428446206355,39.85148021620991,36.389773425,32.95658821736111,38.60638372152778,36.752006179861105,405.0920623611111,488.40551284722216,204.1874598611111,422.04712508928566,1357.3405,1664.3564166666665,682.8551666666666,1425.3685714285714,1574.6970011091264,0.0,True
2025-01-08,35.93010256944444,23.332472777777777,36.50713400694444,438.053668125,17517276,144,1459.773,76.661135833424,45.70742105437396,1279.213699245542,23.97815798611111,22.072094791666665,22.955392569444445,22.392355416666668,72.92437592667201,70.24410127573604,70.88529112734298,71.02640617305045,29.846550849917495,24.947578831077255,26.916775956511465,41.99464132222598,30.77634320625,36.389773425,32.95658821736111,36.229672886904766,562.0626515972222,405.0920623611111,488.40551284722216,419.2586031646825,1870.97175,1357.3405,1664.3564166666665,1409.5041666666664,1502.703981490385,0.0,True
2025-01-09,44.91277569444444,25.336680208333334,24.44387802361111,687.9644486111112,27802542,144,2316.8785,72.40351022092398,3.2250178176034194,1393.8602123076305,23.332472777777777,23.97815798611111,22.072094791666665,22.85798676587302,76.661135833424,72.92437592667201,70.24410127573604,71.22653143366416,45.70742105437396,29.846550849917495,24.947578831077255,37.50032669822216,36.50713400694444,30.77634320625,36.389773425,34.178121365277775,438.053668125,562.0626515972222,405.0920623611111,437.21288704365077,1459.773,1870.97175,1357.3405,1468.0590952380953,1607.635382127909,0.0,True
2025-01-10,39.42913,24.701326180555554,30.14987340347222,552.6133490277778,22405017,144,1867.08475,58.444965753064,24.608420758044048,1497.6614909787443,25.336680208333334,23.332472777777777,23.97815798611111,23.155370992063492,72.40351022092398,76.661135833424,72.92437592667201,70.97906030121621,3.2250178176034194,45.70742105437396,29.846550849917495,32.43229281851303,24.44387802361111,36.50713400694444,30.77634320625,32.83285342916666,687.9644486111112,438.053668125,562.0626515972222,476.9113074900793,2316.8785,1459.773,1870.97175,1602.7514404761907,1851.00515047619,0.0,True
2025-01-11,37.150101875,23.451279791666664,31.54166035763889,550.7649090972222,22250000,144,1854.1666666666665,61.876475270488164,28.45397915958712,1163.5047039636756,24.701326180555554,25.336680208333334,23.332472777777777,23.689629186507936,58.444965753064,72.40351022092398,76.661135833424,69.0628364868073,24.608420758044048,3.2250178176034194,45.70742105437396,26.243677775302107,30.14987340347222,24.44387802361111,36.50713400694444,31.823607234325397,552.6133490277778,687.9644486111112,438.053668125,526.4223716666667,1867.08475,2316.8785,1459.773,1770.0816547619047,1869.1001771093754,0.0,True
2025-01-12,36.18003319444445,22.738443194444447,28.759739393749996,561.8408308333333,22139385,144,1844.94875,65.50668551429939,10.304298367022579,1125.5993220231387,23.451279791666664,24.701326180555554,25.336680208333334,23.65863641865079,61.876475270488164,58.444965753064,72.40351022092398,68.2944642563725,28.45397915958712,24.608420758044048,3.2250178176034194,23.870466691089412,31.54166035763889,30.14987340347222,24.44387802361111,31.224057402380947,550.7649090972222,552.6133490277778,687.9644486111112,536.9131313789683,1854.1666666666665,1867.08475,2316.8785,1795.8805595238096,1942.8850563888886,0.0,True
2025-01-13,36.357949375000004,22.314874305555556,30.89866142708333,478.12812125000005,19288134,144,1607.3445,68.9730180982764,30.074132393150975,1432.610673303409,22.738443194444447,23.451279791666664,24.701326180555554,23.69331920634921,65.50668551429939,61.876475270488164,58.444965753064,68.11288094530684,10.304298367022579,28.45397915958712,24.608420758044048,24.60283148567137,28.759739393749996,31.54166035763889,30.14987340347222,30.43961283125,561.8408308333333,550.7649090972222,552.6133490277778,547.346854077381,1844.94875,1854.1666666666665,1867.08475,1831.5954166666666,1968.6870772222223,0.0,True
2025-01-14,38.287497986111106,22.562815208333333,37.591471212500004,518.6462002777778,20567554,144,1713.9628333333333,71.30688749817894,35.09360224384183,1501.3972802240937,22.314874305555556,22.738443194444447,23.451279791666664,23.49112738095238,68.9730180982764,65.50668551429939,61.876475270488164,67.88181116980785,30.074132393150975,10.304298367022579,28.45397915958712,25.35241025623199,30.89866142708333,28.759739393749996,31.54166035763889,31.413202546428572,478.12812125000005,561.8408308333333,550.7649090972222,541.1445038888888,1607.3445,1844.94875,1854.1666666666665,1809.1655714285714,1688.6270397358953,0.0,True
2025-01-15,42.88473756944445,24.634174930555556,27.473741883333332,658.1673921527778,26123013,144,2176.91775,64.05419346895489,0.0,1412.152149119891,22.562815208333333,22.314874305555556,22.738443194444447,23.67708483134921,71.30688749817894,68.9730180982764,65.50668551429939,66.08081940345511,35.09360224384183,30.074132393150975,10.304298367022579,18.82277867703571,37.591471212500004,30.89866142708333,28.759739393749996,30.12271795734127,518.6462002777778,478.12812125000005,561.8408308333333,572.5893216071429,1713.9628333333333,1607.3445,1844.94875,1911.6148214285713,2045.0769402777776,0.0,True
2025-01-16,39.11565701388889,24.231266666666667,35.7467744,441.2034289583333,17218387,144,1434.8655833333332,68.81820048905206,41.72836514039043,1565.965790266599,24.634174930555556,22.562815208333333,22.314874305555556,23.51916861111111,64.05419346895489,71.30688749817894,68.9730180982764,65.56863229890197,0.0,35.09360224384183,30.074132393150975,24.323256866005284,27.473741883333332,37.591471212500004,30.89866142708333,31.737417439682538,658.1673921527778,518.6462002777778,478.12812125000005,537.3377473710317,2176.91775,1713.9628333333333,1607.3445,1785.6129761904763,2055.006994999999,0.0,True
2025-01-17,33.7294425,22.62996777777778,34.17481559791666,343.29460562500003,13802071,144,1150.1725833333333,64.9081014493445,41.97964155446377,1589.490773402523,24.231266666666667,24.634174930555556,22.562815208333333,23.223260267857142,68.81820048905206,64.05419346895489,71.30688749817894,66.49193739837062,41.72836514039043,0.0,35.09360224384183,26.804859836922386,35.7467744,27.473741883333332,37.591471212500004,32.312409181746034,441.2034289583333,658.1673921527778,518.6462002777778,507.4350697420635,1434.8655833333332,2176.91775,1713.9628333333333,1683.1969523809526,1685.3473909313127,0.0,True
2025-01-18,29.89364465277778,21.11648166666667,42.317264927083336,220.1876657638889,8859305,144,738.2754166666666,66.38417015170693,73.47827981876148,1278.2811280122814,22.62996777777778,24.231266666666667,24.634174930555556,22.88971767857143,64.9081014493445,68.81820048905206,64.05419346895489,67.1358938099733,41.97964155446377,41.72836514039043,0.0,33.23690278823301,34.17481559791666,35.7467744,27.473741883333332,33.85178126309524,343.29460562500003,441.2034289583333,658.1673921527778,460.20974926587303,1150.1725833333333,1434.8655833333332,2176.91775,1523.7839166666668,1500.979104363637,0.0,True
2025-01-19,21.54003451388889,16.88078861111111,36.92367802291667,152.88920625,6178973,144,514.9144166666666,64.52630021020333,78.70832534036373,1225.752170600199,21.11648166666667,22.62996777777778,24.231266666666667,22.05290988095238,66.38417015170693,64.9081014493445,68.81820048905206,66.99583876653101,73.47827981876148,41.97964155446377,41.72836514039043,43.008906641567464,42.317264927083336,34.17481559791666,35.7467744,35.018058210119044,220.1876657638889,343.29460562500003,441.2034289583333,401.7880886111111,738.2754166666666,1150.1725833333333,1434.8655833333332,1333.779011904762,1385.6271239583336,0.0,True
2025-01-20,31.447237847222222,18.115339791666667,51.451487291666666,281.3492552083333,11770882,144,980.9068333333332,66.32616387361215,48.42235671415307,1302.2219999459996,16.88078861111111,21.11648166666667,22.62996777777778,21.452976378968255,64.52630021020333,66.38417015170693,64.9081014493445,66.61771673443612,78.70832534036373,73.47827981876148,41.97964155446377,45.63008154456775,36.92367802291667,42.317264927083336,34.17481559791666,37.95417619077381,152.88920625,220.1876657638889,343.29460562500003,373.67682203373016,514.9144166666666,738.2754166666666,1150.1725833333333,1244.2879166666664,1364.6471183333333,0.0,True
2025-01-21,34.180589375,18.523413194444444,38.76010887708333,324.9135865277778,14045800,144,1170.4833333333333,63.979870374696105,64.67571065712997,1363.698012990723,18.115339791666667,16.88078861111111,21.11648166666667,20.8759189484127,66.32616387361215,64.52630021020333,66.38417015170693,65.57100000250999,48.42235671415307,78.70832534036373,73.47827981876148,49.85609703218035,51.451487291666666,36.92367802291667,42.317264927083336,38.12112442857143,281.3492552083333,152.88920625,220.1876657638889,346.0007343551587,980.9068333333332,514.9144166666666,738.2754166666666,1166.647988095238,1338.3921766666667,25.305836324056372,False
2025-01-22,28.499964097222218,18.223815,48.85965437152778,197.79921249999998,8316525,144,693.04375,66.00872623511333,66.94621725009593,1321.8016381029336,18.523413194444444,18.115339791666667,16.88078861111111,19.96015324404762,63.979870374696105,66.32616387361215,64.52630021020333,65.85021896910406,64.67571065712997,48.42235671415307,78.70832534036373,59.41984235362263,38.76010887708333,51.451487291666666,36.92367802291667,41.176254784027776,324.9135865277778,281.3492552083333,152.88920625,280.23385154761905,1170.4833333333333,980.9068333333332,514.9144166666666,954.665988095238,1122.5481161965808,199.25352190635272,False
2025-01-23,29.834339166666666,20.96668326388889,42.77017448541667,246.11036180555553,10426727,144,868.8939166666667,74.78486735109476,59.7031156360055,1485.2584921443788,18.223815,18.523413194444444,18.115339791666667,19.493784186507934,66.00872623511333,63.979870374696105,66.32616387361215,66.70259994939588,66.94621725009593,64.67571065712997,48.42235671415307,61.98766385299621,48.85965437152778,38.76010887708333,51.451487291666666,42.179597653373015,197.79921249999998,324.9135865277778,281.3492552083333,252.36341338293647,693.04375,1170.4833333333333,980.9068333333332,873.8128928571429,1024.2454073717947,461.0130847725841,False
2025-01-24,38.89855666666667,22.717780972222222,35.9170279625,552.2880291666667,23177150,144,1931.4291666666666,63.894115069729175,25.72174662324524,1346.2881778606804,20.96668326388889,18.223815,18.523413194444444,19.506328928571428,74.78486735109476,66.00872623511333,63.979870374696105,66.55774475230797,59.7031156360055,66.94621725009593,64.67571065712997,59.66510743425071,42.77017448541667,48.85965437152778,38.76010887708333,42.428485134027774,246.11036180555553,197.79921249999998,324.9135865277778,282.2196167460317,868.8939166666667,693.04375,1170.4833333333333,985.420976190476,1342.2956370833335,3.9925407773469033,False
